6.3000000000e-02, 7.6657305920e+02
6.4000000000e-02, 7.6656607089e+02
6.5000000000e-02, 7.6655908503e+02
6.6000000000e-02, 7.6655210165e+02
6.7000000000e-02, 7.6654512064e+02
6.8000000000e-02, 7.6653914208e+02
6.9000000000e-02, 7.6653216586e+02
7.0000000000e-02, 7.6652619202e+02
7.1000000000e-02, 7.6651922047e+02
7.2000000000e-02, 7.6651325121e+02
7.3000000000e-02, 7.6650628421e+02
7.4000000000e-02, 7.6650031946e+02
7.5000000000e-02, 7.6649435692e+02
7.6000000000e-02, 7.6648739656e+02
7.7000000000e-02, 7.6648143846e+02
7.8000000000e-02, 7.6647448256e+02
7.9000000000e-02, 7.6646852886e+02
8.0000000000e-02, 7.6646157744e+02
8.1000000000e-02, 7.6645562824e+02
8.2000000000e-02, 7.6644868137e+02
8.3000000000e-02, 7.6644273679e+02
8.4000000000e-02, 7.6643579453e+02
8.5000000000e-02, 7.6642985463e+02
8.6000000000e-02, 7.6642291713e+02
8.7000000000e-02, 7.6641698201e+02
8.8000000000e-02, 7.6641004931e+02
8.9000000000e-02, 7.6640411902e+02
9.0000000000e-02, 7.6639719119e+02
9.1000000000e-02, 7.6639126572e+02
9.2000000000e-02, 7.6638434273e+02
9.3000000000e-02, 7.6637842209e+02
9.4000000000e-02, 7.6637250394e+02
9.5000000000e-02, 7.6636658816e+02
9.6000000000e-02, 7.6635967475e+02
9.7000000000e-02, 7.6635476370e+02
9.8000000000e-02, 7.6634885504e+02
9.9000000000e-02, 7.6634294864e+02
1.0000000000e-01, 7.6633704459e+02
1.0100000000e-01, 7.6633214283e+02
1.0200000000e-01, 7.6632624329e+02
1.0300000000e-01, 7.6632134597e+02
1.0400000000e-01, 7.6631645091e+02
1.0500000000e-01, 7.6631155792e+02
1.0600000000e-01, 7.6630766711e+02
1.0700000000e-01, 7.6630277845e+02
1.0800000000e-01, 7.6629889185e+02
1.0900000000e-01, 7.6629400734e+02
1.1000000000e-01, 7.6629012482e+02
1.1100000000e-01, 7.6628624426e+02
1.1200000000e-01, 7.6628336572e+02
1.1300000000e-01, 7.6627948904e+02
1.1400000000e-01, 7.6627661427e+02
1.1500000000e-01, 7.6627374135e+02
1.1600000000e-01, 7.6627087018e+02
1.1700000000e-01, 7.6626800082e+02
1.1800000000e-01, 7.6626513323e+02
1.1900000000e-01, 7.6626226728e+02
1.2000000000e-01, 7.6626040295e+02
1.2100000000e-01, 7.6625754030e+02
1.2200000000e-01, 7.6625567919e+02
1.2300000000e-01, 7.6625381963e+02
1.2400000000e-01, 7.6625196155e+02
1.2500000000e-01, 7.6625010496e+02
1.2600000000e-01, 7.6624824972e+02
1.2700000000e-01, 7.6624739591e+02
1.2800000000e-01, 7.6624554340e+02
1.2900000000e-01, 7.6624469227e+02
1.3000000000e-01, 7.6624284234e+02
1.3100000000e-01, 7.6624199369e+02
1.3200000000e-01, 7.6624114623e+02
1.3300000000e-01, 7.6624029981e+02
1.3400000000e-01, 7.6623945455e+02
1.3500000000e-01, 7.6623761043e+02
1.3600000000e-01, 7.6623776730e+02
1.3700000000e-01, 7.6623692514e+02
1.3800000000e-01, 7.6623608397e+02
1.3900000000e-01, 7.6623524374e+02
1.4000000000e-01, 7.6623540437e+02
1.4100000000e-01, 7.6623456582e+02
1.4200000000e-01, 7.6623372811e+02
1.4300000000e-01, 7.6623389110e+02
1.4400000000e-01, 7.6623405488e+02
1.4500000000e-01, 7.6623321928e+02
1.4600000000e-01, 7.6623338428e+02
1.4700000000e-01, 7.6623354989e+02
1.4800000000e-01, 7.6623371610e+02
1.4900000000e-01, 7.6623488271e+02
1.5000000000e-01, 7.6623504976e+02
1.5100000000e-01, 7.6623521724e+02
1.5200000000e-01, 7.6623638494e+02
1.5300000000e-01, 7.6623655298e+02
1.5400000000e-01, 7.6623772135e+02
1.5500000000e-01, 7.6623888968e+02
1.5600000000e-01, 7.6624005822e+02
1.5700000000e-01, 7.6624122685e+02
1.5800000000e-01, 7.6624239542e+02
1.5900000000e-01, 7.6624456402e+02
1.6000000000e-01, 7.6624573247e+02
1.6100000000e-01, 7.6624790075e+02
1.6200000000e-01, 7.6625006878e+02
1.6300000000e-01, 7.6625223653e+02
1.6400000000e-01, 7.6625440386e+02
1.6500000000e-01, 7.6625657093e+02
1.6600000000e-01, 7.6625873739e+02
1.6700000000e-01, 7.6626190338e+02
1.6800000000e-01, 7.6626406871e+02
1.6900000000e-01, 7.6626723351e+02
1.7000000000e-01, 7.6627039765e+02
1.7100000000e-01, 7.6627356103e+02
1.7200000000e-01, 7.6627672364e+02
1.7300000000e-01, 7.6628088543e+02
1.7400000000e-01, 7.6628404636e+02
1.7500000000e-01, 7.6628820624e+02
1.7600000000e-01, 7.6629136530e+02
1.7700000000e-01, 7.6629552335e+02
1.7800000000e-01, 7.6629968030e+02
1.7900000000e-01, 7.6630383636e+02
1.8000000000e-01, 7.6630799120e+02
1.8100000000e-01, 7.6631314486e+02
1.8200000000e-01, 7.6631729751e+02
1.8300000000e-01, 7.6632144906e+02
1.8400000000e-01, 7.6632659934e+02
1.8500000000e-01, 7.6633074851e+02
1.8600000000e-01, 7.6633589642e+02
1.8700000000e-01, 7.6634104318e+02
1.8800000000e-01, 7.6634618878e+02
1.8900000000e-01, 7.6635133321e+02
1.9000000000e-01, 7.6635647637e+02
1.9100000000e-01, 7.6636161843e+02
1.9200000000e-01, 7.6636775930e+02
1.9300000000e-01, 7.6637289902e+02
1.9400000000e-01, 7.6637803752e+02
1.9500000000e-01, 7.6638417507e+02
1.9600000000e-01, 7.6638931145e+02
1.9700000000e-01, 7.6639544681e+02
1.9800000000e-01, 7.6640158099e+02
1.9900000000e-01, 7.6640771424e+02
2.0000000000e-01, 7.6641384657e+02
2.0100000000e-01, 7.6641997784e+02
2.0200000000e-01, 7.6642610819e+02
2.0300000000e-01, 7.6643223764e+02
2.0400000000e-01, 7.6643836625e+02
2.0500000000e-01, 7.6644549412e+02
2.0600000000e-01, 7.6645162101e+02
2.0700000000e-01, 7.6645874716e+02
2.0800000000e-01, 7.6646587262e+02
2.0900000000e-01, 7.6647199745e+02
2.1000000000e-01, 7.6647912147e+02
2.1100000000e-01, 7.6648624495e+02
2.1200000000e-01, 7.6649336765e+02
2.1300000000e-01, 7.6650048976e+02
2.1400000000e-01, 7.6650761147e+02
2.1500000000e-01, 7.6651573254e+02
2.1600000000e-01, 7.6652285313e+02
2.1700000000e-01, 7.6652997293e+02
2.1800000000e-01, 7.6653809252e+02
2.1900000000e-01, 7.6654621153e+02
2.2000000000e-01, 7.6655333018e+02
2.2100000000e-01, 7.6656144826e+02
2.2200000000e-01, 7.6656956588e+02
2.2300000000e-01, 7.6657768310e+02
2.2400000000e-01, 7.6658579985e+02
2.2500000000e-01, 7.6659391629e+02
2.2600000000e-01, 7.6660303209e+02
2.2700000000e-01, 7.6661114764e+02
2.2800000000e-01, 7.6661926263e+02
2.2900000000e-01, 7.6662837725e+02
2.3000000000e-01, 7.6663649131e+02
2.3100000000e-01, 7.6664560496e+02
2.3200000000e-01, 7.6665471814e+02
2.3300000000e-01, 7.6666283110e+02
2.3400000000e-01, 7.6667194323e+02
2.3500000000e-01, 7.6668105491e+02
2.3600000000e-01, 7.6669016613e+02
2.3700000000e-01, 7.6669927687e+02
2.3800000000e-01, 7.6670838688e+02
2.3900000000e-01, 7.6671749660e+02
2.4000000000e-01, 7.6672660555e+02
2.4100000000e-01, 7.6673571392e+02
2.4200000000e-01, 7.6674582169e+02
2.4300000000e-01, 7.6675492880e+02
2.4400000000e-01, 7.6676403528e+02
2.4500000000e-01, 7.6677414109e+02
2.4600000000e-01, 7.6678324618e+02
2.4700000000e-01, 7.6679335063e+02
2.4800000000e-01, 7.6680245441e+02
2.4900000000e-01, 7.6681255751e+02
2.5000000000e-01, 7.6682265980e+02
2.5100000000e-01, 7.6683176136e+02
2.5200000000e-01, 7.6684186211e+02
2.5300000000e-01, 7.6685196223e+02
2.5400000000e-01, 7.6686206140e+02
2.5500000000e-01, 7.6687216006e+02
2.5600000000e-01, 7.6688225765e+02
2.5700000000e-01, 7.6689235457e+02
2.5800000000e-01, 7.6690245070e+02
2.5900000000e-01, 7.6691254598e+02
2.6000000000e-01, 7.6692264038e+02
2.6100000000e-01, 7.6693273406e+02
2.6200000000e-01, 7.6694282685e+02
2.6300000000e-01, 7.6695391886e+02
2.6400000000e-01, 7.6696400991e+02
2.6500000000e-01, 7.6697410029e+02
2.6600000000e-01, 7.6698518987e+02
2.6700000000e-01, 7.6699527831e+02
2.6800000000e-01, 7.6700536604e+02
2.6900000000e-01, 7.6701645320e+02
2.7000000000e-01, 7.6702653927e+02
2.7100000000e-01, 7.6703762442e+02
2.7200000000e-01, 7.6704870859e+02
2.7300000000e-01, 7.6705879221e+02
2.7400000000e-01, 7.6706987481e+02
2.7500000000e-01, 7.6708095657e+02
2.7600000000e-01, 7.6709103742e+02
2.7700000000e-01, 7.6710211747e+02
2.7800000000e-01, 7.6711319654e+02
2.7900000000e-01, 7.6712427474e+02
2.8000000000e-01, 7.6713535203e+02
2.8100000000e-01, 7.6714642841e+02
2.8200000000e-01, 7.6715750378e+02
2.8300000000e-01, 7.6716857838e+02
2.8400000000e-01, 7.6717965184e+02
2.8500000000e-01, 7.6719072451e+02
2.8600000000e-01, 7.6720179610e+02
2.8700000000e-01, 7.6721286685e+02
2.8800000000e-01, 7.6722393650e+02
2.8900000000e-01, 7.6723500519e+02
2.9000000000e-01, 7.6724707287e+02
2.9100000000e-01, 7.6725813944e+02
2.9200000000e-01, 7.6726920516e+02
2.9300000000e-01, 7.6728026961e+02
2.9400000000e-01, 7.6729233307e+02
2.9500000000e-01, 7.6730339560e+02
2.9600000000e-01, 7.6731445687e+02
2.9700000000e-01, 7.6732651720e+02
2.9800000000e-01, 7.6733757637e+02
2.9900000000e-01, 7.6734863426e+02
3.0000000000e-01, 7.6736069123e+02
3.0100000000e-01, 7.6737174701e+02
3.0200000000e-01, 7.6738280163e+02
3.0300000000e-01, 7.6739485514e+02
3.0400000000e-01, 7.6740590741e+02
3.0500000000e-01, 7.6741795856e+02
3.0600000000e-01, 7.6742900862e+02
3.0700000000e-01, 7.6744105738e+02
3.0800000000e-01, 7.6745210504e+02
3.0900000000e-01, 7.6746415163e+02
3.1000000000e-01, 7.6747519687e+02
3.1100000000e-01, 7.6748724111e+02
3.1200000000e-01, 7.6749828402e+02
3.1300000000e-01, 7.6751032602e+02
3.1400000000e-01, 7.6752136676e+02
3.1500000000e-01, 7.6753340643e+02
3.1600000000e-01, 7.6754444494e+02
3.1700000000e-01, 7.6755648230e+02
3.1800000000e-01, 7.6756851855e+02
3.1900000000e-01, 7.6757955377e+02
3.2000000000e-01, 7.6759158785e+02
3.2100000000e-01, 7.6760262099e+02
3.2200000000e-01, 7.6761465294e+02
3.2300000000e-01, 7.6762568397e+02
3.2400000000e-01, 7.6763771392e+02
3.2500000000e-01, 7.6764974293e+02
3.2600000000e-01, 7.6766077096e+02
3.2700000000e-01, 7.6767279804e+02
3.2800000000e-01, 7.6768382410e+02
3.2900000000e-01, 7.6769584914e+02
3.3000000000e-01, 7.6770787339e+02
3.3100000000e-01, 7.6771889682e+02
3.3200000000e-01, 7.6773091937e+02
3.3300000000e-01, 7.6774194104e+02
3.3400000000e-01, 7.6775396194e+02
3.3500000000e-01, 7.6776498197e+02
3.3600000000e-01, 7.6777700109e+02
3.3700000000e-01, 7.6778901967e+02
3.3800000000e-01, 7.6780003717e+02
3.3900000000e-01, 7.6781205404e+02
3.4000000000e-01, 7.6782307001e+02
3.4100000000e-01, 7.6783508545e+02
3.4200000000e-01, 7.6784610018e+02
3.4300000000e-01, 7.6785811405e+02
3.4400000000e-01, 7.6786912739e+02
3.4500000000e-01, 7.6788113986e+02
3.4600000000e-01, 7.6789215165e+02
3.4700000000e-01, 7.6790416267e+02
3.4800000000e-01, 7.6791517318e+02
3.4900000000e-01, 7.6792718282e+02
3.5000000000e-01, 7.6793819204e+02
3.5100000000e-01, 7.6794920034e+02
3.5200000000e-01, 7.6796120805e+02
3.5300000000e-01, 7.6797221514e+02
3.5400000000e-01, 7.6798422145e+02
3.5500000000e-01, 7.6799522714e+02
3.5600000000e-01, 7.6800623224e+02
3.5700000000e-01, 7.6801823646e+02
3.5800000000e-01, 7.6802924003e+02
3.5900000000e-01, 7.6804024309e+02
3.6000000000e-01, 7.6805124537e+02
3.6100000000e-01, 7.6806324674e+02
3.6200000000e-01, 7.6807424770e+02
3.6300000000e-01, 7.6808524776e+02
3.6400000000e-01, 7.6809624728e+02
3.6500000000e-01, 7.6810724607e+02
3.6600000000e-01, 7.6811824411e+02
3.6700000000e-01, 7.6812924142e+02
3.6800000000e-01, 7.6814123802e+02
3.6900000000e-01, 7.6815223382e+02
3.7000000000e-01, 7.6816322894e+02
3.7100000000e-01, 7.6817422338e+02
3.7200000000e-01, 7.6818521705e+02
3.7300000000e-01, 7.6819621003e+02
3.7400000000e-01, 7.6820620227e+02
3.7500000000e-01, 7.6821719386e+02
3.7600000000e-01, 7.6822818467e+02
3.7700000000e-01, 7.6823917477e+02
3.7800000000e-01, 7.6825016409e+02
3.7900000000e-01, 7.6826115271e+02
3.8000000000e-01, 7.6827214071e+02
3.8100000000e-01, 7.6828212796e+02
3.8200000000e-01, 7.6829311447e+02
3.8300000000e-01, 7.6830410028e+02
3.8400000000e-01, 7.6831408552e+02
3.8500000000e-01, 7.6832506976e+02
3.8600000000e-01, 7.6833605357e+02
3.8700000000e-01, 7.6834603674e+02
3.8800000000e-01, 7.6835701908e+02
3.8900000000e-01, 7.6836800084e+02
3.9000000000e-01, 7.6837798195e+02
3.9100000000e-01, 7.6838796238e+02
3.9200000000e-01, 7.6839894219e+02
3.9300000000e-01, 7.6840892145e+02
3.9400000000e-01, 7.6841989993e+02
3.9500000000e-01, 7.6842987786e+02
3.9600000000e-01, 7.6844085510e+02
3.9700000000e-01, 7.6845083189e+02
3.9800000000e-01, 7.6846080803e+02
3.9900000000e-01, 7.6847078352e+02
4.0000000000e-01, 7.6848175849e+02
4.0100000000e-01, 7.6849173277e+02
4.0200000000e-01, 7.6850170657e+02
4.0300000000e-01, 7.6851167964e+02
4.0400000000e-01, 7.6852165233e+02
4.0500000000e-01, 7.6853162428e+02
4.0600000000e-01, 7.6854259573e+02
4.0700000000e-01, 7.6855256682e+02
4.0800000000e-01, 7.6856253701e+02
4.0900000000e-01, 7.6857250681e+02
4.1000000000e-01, 7.6858147599e+02
4.1100000000e-01, 7.6859144475e+02
4.1200000000e-01, 7.6860141276e+02
4.1300000000e-01, 7.6861138045e+02
4.1400000000e-01, 7.6862134731e+02
4.1500000000e-01, 7.6863131377e+02
4.1600000000e-01, 7.6864027968e+02
4.1700000000e-01, 7.6865024496e+02
4.1800000000e-01, 7.6866020966e+02
4.1900000000e-01, 7.6866917388e+02
4.2000000000e-01, 7.6867913755e+02
4.2100000000e-01, 7.6868910054e+02
4.2200000000e-01, 7.6869806304e+02
4.2300000000e-01, 7.6870802499e+02
4.2400000000e-01, 7.6871698636e+02
4.2500000000e-01, 7.6872694708e+02
4.2600000000e-01, 7.6873590747e+02
4.2700000000e-01, 7.6874486716e+02
4.2800000000e-01, 7.6875482619e+02
4.2900000000e-01, 7.6876378481e+02
4.3000000000e-01, 7.6877274298e+02
4.3100000000e-01, 7.6878270024e+02
4.3200000000e-01, 7.6879165716e+02
4.3300000000e-01, 7.6880061364e+02
4.3400000000e-01, 7.6880956941e+02
4.3500000000e-01, 7.6881852474e+02
4.3600000000e-01, 7.6882747945e+02
4.3700000000e-01, 7.6883743369e+02
4.3800000000e-01, 7.6884538739e+02
4.3900000000e-01, 7.6885434054e+02
4.4000000000e-01, 7.6886329327e+02
4.4100000000e-01, 7.6887224549e+02
4.4200000000e-01, 7.6888119730e+02
4.4300000000e-01, 7.6889014853e+02
4.4400000000e-01, 7.6889909920e+02
4.4500000000e-01, 7.6890804964e+02
4.4600000000e-01, 7.6891599956e+02
4.4700000000e-01, 7.6892494899e+02
4.4800000000e-01, 7.6893389805e+02
4.4900000000e-01, 7.6894184662e+02
4.5000000000e-01, 7.6895079480e+02
4.5100000000e-01, 7.6895874276e+02
4.5200000000e-01, 7.6896769027e+02
4.5300000000e-01, 7.6897563740e+02
4.5400000000e-01, 7.6898458402e+02
4.5500000000e-01, 7.6899253061e+02
4.5600000000e-01, 7.6900047657e+02
4.5700000000e-01, 7.6900942229e+02
4.5800000000e-01, 7.6901736776e+02
4.5900000000e-01, 7.6902531286e+02
4.6000000000e-01, 7.6903325770e+02
4.6100000000e-01, 7.6904120243e+02
4.6200000000e-01, 7.6904914674e+02
4.6300000000e-01, 7.6905809068e+02
4.6400000000e-01, 7.6906603449e+02
4.6500000000e-01, 7.6907397788e+02
4.6600000000e-01, 7.6908092114e+02
4.6700000000e-01, 7.6908886437e+02
4.6800000000e-01, 7.6909680704e+02
4.6900000000e-01, 7.6910474954e+02
4.7000000000e-01, 7.6911269189e+02
4.7100000000e-01, 7.6911963387e+02
4.7200000000e-01, 7.6912757573e+02
4.7300000000e-01, 7.6913551735e+02
4.7400000000e-01, 7.6914245875e+02
4.7500000000e-01, 7.6915039979e+02
4.7600000000e-01, 7.6915734069e+02
4.7700000000e-01, 7.6916528130e+02
4.7800000000e-01, 7.6917222176e+02
4.7900000000e-01, 7.6918016183e+02
4.8000000000e-01, 7.6918710182e+02
4.8100000000e-01, 7.6919404153e+02
4.8200000000e-01, 7.6920098079e+02
4.8300000000e-01, 7.6920792008e+02
4.8400000000e-01, 7.6921585888e+02
4.8500000000e-01, 7.6922279756e+02
4.8600000000e-01, 7.6922973576e+02
4.8700000000e-01, 7.6923667388e+02
4.8800000000e-01, 7.6924361175e+02
4.8900000000e-01, 7.6925054920e+02
4.9000000000e-01, 7.6925648634e+02
4.9100000000e-01, 7.6926342326e+02
4.9200000000e-01, 7.6927035982e+02
4.9300000000e-01, 7.6927729618e+02
4.9400000000e-01, 7.6928323204e+02
4.9500000000e-01, 7.6929016773e+02
4.9600000000e-01, 7.6929610308e+02
4.9700000000e-01, 7.6930303809e+02
4.9800000000e-01, 7.6930897267e+02
4.9900000000e-01, 7.6931590714e+02
5.0000000000e-01, 7.6932184117e+02
5.0100000000e-01, 7.6932777481e+02
5.0200000000e-01, 7.6933470833e+02
5.0300000000e-01, 7.6934064133e+02
5.0400000000e-01, 7.6934657409e+02
5.0500000000e-01, 7.6935250653e+02
5.0600000000e-01, 7.6935843866e+02
5.0700000000e-01, 7.6936437054e+02
5.0800000000e-01, 7.6937030211e+02
5.0900000000e-01, 7.6937623322e+02
5.1000000000e-01, 7.6938216408e+02
5.1100000000e-01, 7.6938809473e+02
5.1200000000e-01, 7.6939402499e+02
5.1300000000e-01, 7.6939895507e+02
5.1400000000e-01, 7.6940488490e+02
5.1500000000e-01, 7.6941081437e+02
5.1600000000e-01, 7.6941574366e+02
5.1700000000e-01, 7.6942167272e+02
5.1800000000e-01, 7.6942660140e+02
5.1900000000e-01, 7.6943152988e+02
5.2000000000e-01, 7.6943745824e+02
5.2100000000e-01, 7.6944238630e+02
5.2200000000e-01, 7.6944731427e+02
5.2300000000e-01, 7.6945224200e+02
5.2400000000e-01, 7.6945816941e+02
5.2500000000e-01, 7.6946309662e+02
5.2600000000e-01, 7.6946802384e+02
5.2700000000e-01, 7.6947295085e+02
5.2800000000e-01, 7.6947787767e+02
5.2900000000e-01, 7.6948280429e+02
5.3000000000e-01, 7.6948673091e+02
5.3100000000e-01, 7.6949165723e+02
5.3200000000e-01, 7.6949658346e+02
5.3300000000e-01, 7.6950150959e+02
5.3400000000e-01, 7.6950543581e+02
5.3500000000e-01, 7.6951036169e+02
5.3600000000e-01, 7.6951428753e+02
5.3700000000e-01, 7.6951921319e+02
5.3800000000e-01, 7.6952313895e+02
5.3900000000e-01, 7.6952706450e+02
5.4000000000e-01, 7.6953199010e+02
5.4100000000e-01, 7.6953591560e+02
5.4200000000e-01, 7.6953984091e+02
5.4300000000e-01, 7.6954376631e+02
5.4400000000e-01, 7.6954769165e+02
5.4500000000e-01, 7.6955161681e+02
5.4600000000e-01, 7.6955554207e+02
5.4700000000e-01, 7.6955946721e+02
5.4800000000e-01, 7.6956339238e+02
5.4900000000e-01, 7.6956731752e+02
5.5000000000e-01, 7.6957024258e+02
5.5100000000e-01, 7.6957416758e+02
5.5200000000e-01, 7.6957809270e+02
5.5300000000e-01, 7.6958101773e+02
5.5400000000e-01, 7.6958494264e+02
5.5500000000e-01, 7.6958786762e+02
5.5600000000e-01, 7.6959179263e+02
5.5700000000e-01, 7.6959471763e+02
5.5800000000e-01, 7.6959764254e+02
5.5900000000e-01, 7.6960056757e+02
5.6000000000e-01, 7.6960449256e+02
5.6100000000e-01, 7.6960741755e+02
5.6200000000e-01, 7.6961034252e+02
5.6300000000e-01, 7.6961326749e+02
5.6400000000e-01, 7.6961619257e+02
5.6500000000e-01, 7.6961911757e+02
5.6600000000e-01, 7.6962104266e+02
5.6700000000e-01, 7.6962396771e+02
5.6800000000e-01, 7.6962689283e+02
5.6900000000e-01, 7.6962881796e+02
5.7000000000e-01, 7.6963174320e+02
5.7100000000e-01, 7.6963366832e+02
5.7200000000e-01, 7.6963659355e+02
5.7300000000e-01, 7.6963851880e+02
5.7400000000e-01, 7.6964144417e+02
5.7500000000e-01, 7.6964336956e+02
5.7600000000e-01, 7.6964529494e+02
5.7700000000e-01, 7.6964722034e+02
5.7800000000e-01, 7.6964914593e+02
5.7900000000e-01, 7.6965107147e+02
5.8000000000e-01, 7.6965299707e+02
5.8100000000e-01, 7.6965492267e+02
5.8200000000e-01, 7.6965684841e+02
5.8300000000e-01, 7.6965877415e+02
5.8400000000e-01, 7.6965969999e+02
5.8500000000e-01, 7.6966162586e+02
5.8600000000e-01, 7.6966355187e+02
5.8700000000e-01, 7.6966447783e+02
5.8800000000e-01, 7.6966640390e+02
5.8900000000e-01, 7.6966732999e+02
5.9000000000e-01, 7.6966825619e+02
5.9100000000e-01, 7.6966918239e+02
5.9200000000e-01, 7.6967110862e+02
5.9300000000e-01, 7.6967203497e+02
5.9400000000e-01, 7.6967296138e+02
5.9500000000e-01, 7.6967388776e+02
5.9600000000e-01, 7.6967481411e+02
5.9700000000e-01, 7.6967574063e+02
5.9800000000e-01, 7.6967566714e+02
5.9900000000e-01, 7.6967659377e+02
6.0000000000e-01, 7.6967752023e+02
6.0100000000e-01, 7.6967744686e+02
6.0200000000e-01, 7.6967837355e+02
6.0300000000e-01, 7.6967830006e+02
6.0400000000e-01, 7.6967822684e+02
6.0500000000e-01, 7.6967915354e+02
6.0600000000e-01, 7.6967908011e+02
6.0700000000e-01, 7.6967900687e+02
6.0800000000e-01, 7.6967893361e+02
6.0900000000e-01, 7.6967886026e+02
6.1000000000e-01, 7.6967878684e+02
6.1100000000e-01, 7.6967871356e+02
6.1200000000e-01, 7.6967864027e+02
6.1300000000e-01, 7.6967856693e+02
6.1400000000e-01, 7.6967749358e+02
6.1500000000e-01, 7.6967742017e+02
6.1600000000e-01, 7.6967734678e+02
6.1700000000e-01, 7.6967627343e+02
6.1800000000e-01, 7.6967519996e+02
6.1900000000e-01, 7.6967512662e+02
6.2000000000e-01, 7.6967405306e+02
6.2100000000e-01, 7.6967297971e+02
6.2200000000e-01, 7.6967190618e+02
6.2300000000e-01, 7.6967083267e+02
6.2400000000e-01, 7.6966975911e+02
6.2500000000e-01, 7.6966868563e+02
6.2600000000e-01, 7.6966761217e+02
6.2700000000e-01, 7.6966653861e+02
6.2800000000e-01, 7.6966446509e+02
6.2900000000e-01, 7.6966339157e+02
6.3000000000e-01, 7.6966231803e+02
6.3100000000e-01, 7.6966024454e+02
6.3200000000e-01, 7.6965817115e+02
6.3300000000e-01, 7.6965709766e+02
6.3400000000e-01, 7.6965502418e+02
6.3500000000e-01, 7.6965295093e+02
6.3600000000e-01, 7.6965087755e+02
6.3700000000e-01, 7.6964880430e+02
6.3800000000e-01, 7.6964673106e+02
6.3900000000e-01, 7.6964465790e+02
6.4000000000e-01, 7.6964258476e+02
6.4100000000e-01, 7.6964051188e+02
6.4200000000e-01, 7.6963843892e+02
6.4300000000e-01, 7.6963536608e+02
6.4400000000e-01, 7.6963329333e+02
6.4500000000e-01, 7.6963022076e+02
6.4600000000e-01, 7.6962814824e+02
6.4700000000e-01, 7.6962507586e+02
6.4800000000e-01, 7.6962200367e+02
6.4900000000e-01, 7.6961893156e+02
6.5000000000e-01, 7.6961585959e+02
6.5100000000e-01, 7.6961278777e+02
6.5200000000e-01, 7.6960971610e+02
6.5300000000e-01, 7.6960664459e+02
6.5400000000e-01, 7.6960357324e+02
6.5500000000e-01, 7.6960050212e+02
6.5600000000e-01, 7.6959743111e+02
6.5700000000e-01, 7.6959336029e+02
6.5800000000e-01, 7.6959028975e+02
6.5900000000e-01, 7.6958621935e+02
6.6000000000e-01, 7.6958214907e+02
6.6100000000e-01, 7.6957907902e+02
6.6200000000e-01, 7.6957500918e+02
6.6300000000e-01, 7.6957093958e+02
6.6400000000e-01, 7.6956687013e+02
6.6500000000e-01, 7.6956280092e+02
